incident_id,date,province,attack_type,sector,severity,victims_count,financial_loss_idr,is_resolved,response_time_hours,source
INC-000837,2022-08-21,DI Yogyakarta,Data Breach,Energi,Critical,87348,3627992192160.0,True,22.0,Kominfo
INC-001412,2022-10-07,DKI Jakarta,Cryptojacking,Perbankan,Medium,259,2507924195.0,True,48.0,Kepolisian
INC-000417,2022-07-07,Jawa Barat,Ransomware,Kesehatan,Critical,84637,,False,152.0,Laporan Publik
INC-000891,2024-10-01,Banten,Ransomware,Manufaktur,High,7904,245107071040.0,False,79.0,Kominfo
INC-000420,2020-07-12,DKI Jakarta,Data Breach,Pendidikan,High,7507,72546146600.0,True,2.0,Laporan Publik
INC-000996,2021-03-04,DKI Jakarta,Phishing,Energi,Medium,553,2072830914.0,False,25.0,Kepolisian
INC-000318,2023-07-02,Banten,Malware,UMKM,Low,24,132562656.0,True,67.0,Kepolisian
INC-000517,2023-04-16,Jawa Barat,Data Breach,Transportasi,High,4590,,False,40.0,Laporan Publik
INC-000319,2023-06-02,DKI Jakarta,Business Email Compromise,Energi,High,4637,172982890855.0,True,35.0,Kepolisian
INC-001103,2024-12-26,Jawa Tengah,DDoS,Pemerintahan,Low,61,547750781.0,True,177.0,Laporan Publik
INC-001191,2021-06-19,Riau,Phishing,Energi,Medium,86,154592740.0,True,60.0,Kepolisian
INC-001146,2023-10-14,Kepulauan Riau,Data Breach,Fintech,High,6576,226152092400.0,False,78.0,Laporan Publik
INC-001070,2023-06-13,Bangka Belitung,Social Engineering,Pemerintahan,High,7063,348966443840.0,False,104.0,Kepolisian
INC-001124,2024-12-01,Banten,Data Breach,Telekomunikasi,High,1828,83490792400.0,True,52.0,BSSN
INC-001275,2024-02-26,Jawa Barat,Phishing,Telekomunikasi,Medium,754,2872984296.0,True,89.0,BSSN
INC-001291,2022-08-05,DKI Jakarta,Ransomware,Media,Medium,578,5433172834.0,True,13.0,Kominfo
INC-001215,2021-06-07,Lampung,Business Email Compromise,Transportasi,Medium,851,7645607813.0,False,76.0,Kepolisian
INC-000686,2021-10-28,Jawa Timur,Business Email Compromise,Pendidikan,High,6704,104506007920.0,False,132.0,BSSN
INC-001027,2022-04-30,DKI Jakarta,Data Breach,Ritel,Medium,217,1578712541.0,False,23.0,BSSN
INC-000055,2024-03-30,Banten,Phishing,Pemerintahan,Medium,662,6393133924.0,True,76.0,BSSN
INC-000516,2024-03-04,Papua,DDoS,Telekomunikasi,Critical,15080,86531754400.0,True,10.0,Kepolisian
INC-001249,2024-02-12,Maluku,Phishing,Telekomunikasi,Medium,616,3681114976.0,False,93.0,Kepolisian
INC-000589,2022-05-20,Jawa Tengah,Social Engineering,Asuransi,Critical,80803,4792747525940.0,False,48.0,BSSN
INC-000621,2023-08-15,Jawa Barat,Phishing,Pendidikan,Low,88,165072424.0,True,20.0,BSSN
INC-000744,2022-04-10,Sumatera Selatan,Phishing,Ritel,Medium,789,7739768877.0,True,28.0,Kominfo
INC-000056,2021-04-25,Banten,SQL Injection,Ritel,Low,62,413136008.0,False,93.0,Laporan Publik
INC-001368,2023-11-25,DKI Jakarta,Business Email Compromise,Telekomunikasi,Medium,901,4360973348.0,True,240.0,Kepolisian
INC-000121,2020-07-08,Kalimantan Barat,Data Breach,Transportasi,Critical,6295,213360400850.0,True,49.0,Kepolisian
INC-001343,2023-08-17,Nusa Tenggara Barat,Man-in-the-Middle,Pendidikan,Low,97,836451855.0,False,54.0,Kominfo
INC-000304,2023-11-22,Banten,Data Breach,Transportasi,High,5944,182687086520.0,True,,BSSN
INC-001207,2022-06-18,Jawa Barat,Credential Stuffing,Energi,High,3180,139670067900.0,False,152.0,Kominfo
INC-000668,2022-09-14,Jawa Barat,Phishing,UMKM,High,4060,127203799100.0,True,27.0,Kepolisian
INC-000358,2024-01-31,Jawa Barat,Phishing,Kesehatan,Medium,744,1728203376.0,True,47.0,Kepolisian
INC-000284,2023-07-10,Jawa Barat,Man-in-the-Middle,Manufaktur,Medium,591,5777535624.0,True,109.0,Kepolisian
INC-001089,2024-03-05,Jawa Tengah,Malware,Fintech,Low,39,69932928.0,True,107.0,Laporan Publik
INC-000143,2023-05-12,Jawa Barat,Phishing,Manufaktur,Low,76,296940664.0,True,25.0,Kominfo
INC-000543,2024-09-08,DKI Jakarta,Ransomware,Transportasi,Critical,91751,1059589176030.0,True,5.0,Laporan Publik
INC-000303,2021-10-13,Papua,Phishing,Telekomunikasi,Low,79,453003538.0,True,39.0,Laporan Publik
INC-000269,2023-01-05,DI Yogyakarta,Ransomware,Manufaktur,High,3103,115905784945.0,True,113.0,Laporan Publik
INC-000830,2021-08-07,Maluku Utara,Data Breach,Pendidikan,High,6100,84699994500.0,True,33.0,Kominfo
INC-000584,2020-08-10,DKI Jakarta,DDoS,Telekomunikasi,Medium,443,3888475028.0,True,19.0,Laporan Publik
INC-000999,2022-03-10,Aceh,Social Engineering,UMKM,High,3653,93622079460.0,True,41.0,Kepolisian
INC-001087,2024-11-23,Jawa Tengah,Data Breach,Asuransi,High,5141,94123201645.0,False,52.0,Kepolisian
INC-000833,2021-08-10,Jawa Timur,Data Breach,E-Commerce,Critical,41077,1209782140890.0,True,128.0,BSSN
INC-001043,2020-09-01,Kalimantan Timur,Data Breach,Telekomunikasi,Medium,454,,True,68.0,BSSN
INC-001350,2022-11-25,Jawa Barat,DDoS,Pendidikan,Medium,853,266671684.0,False,57.0,Kominfo
INC-001365,2023-07-25,Kalimantan Barat,Ransomware,Telekomunikasi,Medium,577,3427636765.0,True,1.0,Kominfo
INC-000598,2022-04-06,Jawa Barat,Social Engineering,Ritel,Low,50,43540100.0,True,2.0,Kepolisian
INC-001254,2024-06-01,Sulawesi Utara,Credential Stuffing,Fintech,Low,28,44169496.0,True,55.0,Kominfo
INC-000164,2024-10-10,Sulawesi Tenggara,Phishing,Transportasi,Low,51,16149201.0,True,35.0,Laporan Publik
INC-000500,2022-10-08,DKI Jakarta,DDoS,Kesehatan,Medium,545,2276688995.0,True,9.0,Laporan Publik
INC-000043,2024-07-26,Jawa Barat,DDoS,Pemerintahan,Medium,722,6102250140.0,True,4.0,Laporan Publik
INC-000951,2022-09-02,Lampung,Man-in-the-Middle,Pemerintahan,Critical,76199,6603636984960.0,True,42.0,Laporan Publik
INC-000226,2024-03-31,Banten,SQL Injection,E-Commerce,Medium,161,895604682.0,True,17.0,Laporan Publik
INC-000330,2023-12-21,Maluku,Website Defacement,Perbankan,High,7081,99184735365.0,True,242.0,BSSN
INC-001069,2023-10-29,Jawa Barat,Phishing,Media,Medium,921,5488140453.0,True,2.0,Laporan Publik
INC-001244,2024-02-25,Jawa Timur,SQL Injection,UMKM,High,6055,174379398200.0,False,9.0,BSSN
INC-000670,2024-07-08,Jawa Timur,Business Email Compromise,Pendidikan,Critical,70778,663809875280.0,True,43.0,Kepolisian
INC-000545,2023-01-07,Jawa Barat,Social Engineering,Perbankan,Medium,899,5865784412.0,True,57.0,Laporan Publik
INC-000459,2021-04-30,Banten,Data Breach,Pemerintahan,Critical,93403,1719160673520.0,True,,BSSN
INC-000376,2023-05-10,DKI Jakarta,Malware,Telekomunikasi,Medium,644,529466532.0,True,43.0,Laporan Publik
INC-000342,2023-11-19,Jawa Barat,Insider Threat,Pemerintahan,High,8260,270201078700.0,True,2.0,Kepolisian
INC-001377,2023-01-24,Jawa Barat,Data Breach,Ritel,Medium,539,5127536106.0,True,24.0,Kominfo
INC-001492,2024-03-16,Jawa Tengah,DDoS,Transportasi,High,8151,87634498380.0,True,3.0,BSSN
INC-000964,2023-03-08,Aceh,DDoS,Asuransi,Low,93,714732063.0,False,104.0,Kepolisian
INC-000346,2023-04-02,Maluku,Credential Stuffing,UMKM,Critical,66715,4494394742200.0,True,1.0,BSSN
INC-000364,2021-04-11,Jawa Timur,Malware,Telekomunikasi,Medium,116,176128716.0,False,6.0,BSSN
INC-000296,2024-07-20,Jawa Timur,Phishing,Ritel,Critical,8689,797487281250.0,True,0.0,Laporan Publik
INC-001457,2022-05-13,Jawa Timur,Malware,Telekomunikasi,Low,8,12870376.0,True,12.0,Kominfo
INC-000094,2023-10-11,Jawa Tengah,Malware,E-Commerce,Critical,61645,244841611000.0,True,0.0,Kepolisian
INC-000950,2024-01-30,Maluku,SQL Injection,Energi,Medium,425,2536620150.0,True,28.0,Laporan Publik
INC-000995,2024-03-06,Aceh,Credential Stuffing,E-Commerce,Medium,849,6931011864.0,True,24.0,Laporan Publik
INC-000788,2021-01-17,Jawa Barat,Data Breach,Telekomunikasi,High,600,22048806000.0,True,14.0,Kominfo
INC-000539,2022-07-23,Kalimantan Selatan,Ransomware,Pendidikan,Critical,14092,561493626200.0,True,26.0,BSSN
INC-001217,2024-05-29,Nusa Tenggara Barat,Data Breach,Energi,Critical,78078,2993548778220.0,True,29.0,Kominfo
INC-000787,2023-10-17,Sulawesi Barat,Malware,E-Commerce,High,2438,90779844250.0,False,55.0,Kepolisian
INC-000432,2020-10-14,Jawa Tengah,Malware,Manufaktur,Medium,952,4691433152.0,True,30.0,Kepolisian
INC-000194,2021-04-08,Bengkulu,Data Breach,Media,Medium,722,7150246136.0,True,222.0,Kominfo
INC-001163,2022-02-03,Sumatera Barat,Social Engineering,Ritel,High,2887,70891309885.0,False,27.0,Kominfo
INC-000992,2024-11-11,DKI Jakarta,SQL Injection,Transportasi,Medium,277,1350435663.0,True,103.0,Kepolisian
INC-000174,2021-07-12,Sulawesi Utara,SQL Injection,Manufaktur,Low,24,223882080.0,False,5.0,Kominfo
INC-001237,2024-09-18,DKI Jakarta,Ransomware,Pemerintahan,High,2734,3510961790.0,True,5.0,Laporan Publik
INC-000820,2023-10-01,Riau,SQL Injection,Manufaktur,Critical,78066,1723477914540.0,True,29.0,Kominfo
INC-000918,2024-05-14,Banten,Malware,Manufaktur,Low,62,547770930.0,True,7.0,BSSN
INC-000382,2020-05-30,Jawa Barat,Data Breach,Fintech,High,1979,4070961320.0,False,13.0,Kominfo
INC-000001,2023-07-03,Banten,Social Engineering,Ritel,Low,35,210422940.0,True,43.0,Kominfo
INC-000755,2024-06-13,Bangka Belitung,Ransomware,Energi,Critical,42616,1588002991120.0,False,158.0,BSSN
INC-000655,2023-08-06,Nusa Tenggara Timur,Phishing,Transportasi,Critical,49458,349049835000.0,False,19.0,Laporan Publik
INC-000624,2022-03-23,DKI Jakarta,Data Breach,Transportasi,Low,76,583965304.0,True,61.0,Kominfo
INC-000712,2021-09-05,Riau,Malware,Asuransi,Medium,859,3981417755.0,True,45.0,BSSN
INC-000633,2023-03-21,Jawa Barat,Phishing,Manufaktur,Low,27,209540817.0,True,16.0,Laporan Publik
INC-000418,2024-04-28,Jawa Timur,Malware,Kesehatan,Critical,46312,1161671220080.0,True,42.0,BSSN
INC-001292,2023-03-09,Jawa Barat,SQL Injection,Kesehatan,Medium,720,6018588000.0,True,54.0,Laporan Publik
INC-000626,2024-09-15,Kalimantan Barat,Insider Threat,Pemerintahan,Medium,391,1081459080.0,True,15.0,Laporan Publik
INC-000908,2022-08-19,Kalimantan Timur,DDoS,Pemerintahan,Critical,60155,2603521032550.0,True,19.0,Kominfo
INC-000265,2021-12-15,Papua,Ransomware,Ritel,Critical,10230,789294320100.0,False,116.0,BSSN
INC-001077,2024-03-27,DI Yogyakarta,Social Engineering,Perbankan,High,6412,215809645800.0,True,97.0,Kepolisian
INC-000155,2021-09-18,DKI Jakarta,Data Breach,Telekomunikasi,High,112,4663653680.0,True,38.0,Kepolisian
INC-000116,2021-04-08,Maluku Utara,Malware,Pemerintahan,High,3514,,True,,Laporan Publik
INC-000600,2022-04-08,Aceh,Business Email Compromise,Asuransi,Medium,564,,True,69.0,Kominfo
INC-001114,2022-09-03,Jawa Barat,DDoS,Manufaktur,High,6804,226847265120.0,True,63.0,BSSN
INC-000679,2022-02-18,Jawa Barat,Social Engineering,E-Commerce,Medium,877,8349751247.0,True,165.0,Laporan Publik
INC-000321,2024-09-09,Maluku,Malware,E-Commerce,Medium,231,1123897698.0,True,42.0,Kominfo
INC-001022,2022-06-20,Jawa Barat,Malware,E-Commerce,Low,73,686164522.0,True,30.0,Laporan Publik
INC-000663,2023-04-17,Bangka Belitung,Phishing,Media,Medium,823,2596620964.0,True,34.0,BSSN
INC-000577,2022-04-25,Jawa Timur,Ransomware,Fintech,Critical,61184,2181512460800.0,True,40.0,Kominfo
INC-001399,2024-06-26,DKI Jakarta,Ransomware,UMKM,High,1289,42200094070.0,False,27.0,Kominfo
INC-001243,2023-11-06,Jawa Barat,Data Breach,Transportasi,Critical,81981,5796668278260.0,True,18.0,BSSN
INC-001353,2021-03-31,Kalimantan Utara,Phishing,Manufaktur,Medium,869,3847289809.0,False,1.0,BSSN
INC-000984,2022-02-02,Jawa Timur,Social Engineering,Pendidikan,High,3001,111529569135.0,True,117.0,Kominfo
INC-000792,2023-05-09,Jawa Timur,Data Breach,Pemerintahan,High,4708,78777363280.0,True,85.0,Kepolisian
INC-000146,2024-09-06,Jawa Barat,Malware,Energi,Medium,942,6505422798.0,True,51.0,BSSN
INC-000597,2022-09-15,Riau,Phishing,Media,Medium,925,1385608375.0,True,27.0,Kominfo
INC-000570,2022-03-30,Nusa Tenggara Timur,Insider Threat,Perbankan,High,4251,13720123755.0,False,20.0,Laporan Publik
INC-001182,2021-06-14,Bali,Phishing,UMKM,Critical,87158,1123725479260.0,True,84.0,Kominfo
INC-001181,2023-10-20,Papua,Social Engineering,Fintech,High,4454,148667816730.0,False,47.0,Laporan Publik
INC-001040,2024-01-02,DKI Jakarta,Data Breach,Media,High,9124,364187197200.0,False,70.0,Kominfo
INC-000546,2022-08-06,Sumatera Barat,Malware,Pemerintahan,High,4637,80828543955.0,True,15.0,Laporan Publik
INC-001068,2021-03-25,Jawa Timur,Social Engineering,Media,Low,22,,False,107.0,Kepolisian
INC-000671,2022-11-27,Jawa Tengah,Business Email Compromise,Pemerintahan,Medium,131,155745114.0,True,61.0,Laporan Publik
INC-000748,2023-06-03,Jawa Timur,Data Breach,Media,High,9256,167753707680.0,True,42.0,Kepolisian
INC-001255,2021-06-26,Sulawesi Tengah,Zero-Day Exploit,Energi,High,1195,58090658850.0,False,27.0,Kominfo
INC-000824,2023-03-12,Nusa Tenggara Timur,Phishing,Transportasi,Medium,460,367741480.0,False,34.0,Kepolisian
INC-001349,2021-10-09,Jawa Timur,Man-in-the-Middle,Kesehatan,Medium,184,1240636376.0,False,22.0,Kominfo
INC-000731,2021-10-21,Jawa Timur,Phishing,Energi,Low,92,218828348.0,True,16.0,Kepolisian
INC-000732,2024-07-08,DI Yogyakarta,DDoS,Perbankan,High,2766,91722413220.0,True,75.0,Kepolisian
INC-001397,2022-01-31,Lampung,Phishing,Kesehatan,Low,4,12633284.0,True,61.0,Laporan Publik
INC-001398,2021-02-19,Jawa Timur,Website Defacement,UMKM,Medium,511,1175735372.0,True,,Laporan Publik
INC-000503,2023-12-08,Jawa Tengah,Ransomware,Kesehatan,High,5930,280669183050.0,True,48.0,Kominfo
INC-001214,2021-07-06,Jawa Barat,Malware,Kesehatan,Low,54,22274946.0,True,3.0,Kepolisian
INC-000136,2023-02-02,Jawa Timur,Phishing,Ritel,High,1748,13958793840.0,True,142.0,Laporan Publik
INC-001031,2021-08-27,Jawa Barat,DDoS,Manufaktur,Medium,522,433088784.0,True,10.0,Laporan Publik
INC-000164,2024-10-10,Sulawesi Tenggara,Phishing,Transportasi,Low,51,16149201.0,True,35.0,Laporan Publik
INC-001368,2023-11-25,DKI Jakarta,Business Email Compromise,Telekomunikasi,Medium,901,4360973348.0,True,240.0,Kepolisian
INC-000409,2023-10-25,Banten,Phishing,Ritel,Medium,120,,True,5.0,Laporan Publik
INC-001152,2022-01-22,Banten,Ransomware,Transportasi,Critical,1209,84019479180.0,True,74.0,Kominfo
INC-001133,2024-05-18,Jawa Barat,DDoS,Fintech,Medium,900,4101304500.0,False,67.0,BSSN
INC-000037,2023-02-13,Nusa Tenggara Timur,Business Email Compromise,Pemerintahan,High,344,12145792040.0,True,20.0,Kepolisian
INC-000816,2021-07-29,Jawa Barat,Business Email Compromise,Pemerintahan,High,5341,158145247470.0,False,20.0,Kepolisian
INC-000392,2022-09-03,Banten,Phishing,E-Commerce,Medium,289,1776467394.0,False,21.0,Kominfo
INC-001204,2020-02-04,Jawa Timur,Ransomware,Pemerintahan,High,1601,79013256440.0,True,30.0,Kominfo
INC-000786,2021-02-10,Papua,Malware,Transportasi,High,2276,52242632580.0,True,128.0,Kepolisian
INC-001206,2022-10-21,Jawa Barat,Phishing,Media,Low,95,246861680.0,True,90.0,Laporan Publik
INC-000988,2024-10-04,Jawa Tengah,Insider Threat,Telekomunikasi,High,3972,185905428420.0,True,57.0,Kepolisian
INC-000981,2023-05-06,DKI Jakarta,Ransomware,Media,High,732,29564923680.0,True,22.0,BSSN
INC-000746,2024-05-12,Aceh,Phishing,E-Commerce,Low,54,249062904.0,True,3.0,Laporan Publik
INC-000130,2024-03-13,Papua,Malware,Perbankan,High,8301,100310529150.0,True,37.0,Kominfo
INC-000634,2024-06-24,DKI Jakarta,Phishing,Media,Low,86,431108884.0,True,2.0,Kepolisian
INC-001092,2022-03-13,DKI Jakarta,Malware,Media,High,3344,121315939360.0,True,76.0,BSSN
INC-000299,2023-10-12,DKI Jakarta,Ransomware,Perbankan,Critical,38412,3086070783840.0,True,18.0,BSSN
INC-000801,2024-02-03,Jawa Barat,Malware,E-Commerce,Medium,899,4261123352.0,True,5.0,Laporan Publik
INC-000320,2022-09-19,Jambi,Phishing,UMKM,Medium,227,1015665192.0,True,106.0,Kepolisian
INC-000101,2024-07-18,DKI Jakarta,Cryptojacking,Kesehatan,High,1825,6272762250.0,False,32.0,Laporan Publik
INC-000519,2024-02-07,DKI Jakarta,DDoS,E-Commerce,High,8478,390232802250.0,True,73.0,Kepolisian
INC-000407,2024-06-01,DKI Jakarta,Phishing,Perbankan,Low,95,738706890.0,True,30.0,Laporan Publik
INC-001499,2021-11-20,Jawa Tengah,Phishing,Fintech,Low,9,30150540.0,True,34.0,Kominfo
INC-000673,2022-09-08,Bangka Belitung,Phishing,Pemerintahan,Medium,694,5977204084.0,True,160.0,Kominfo
INC-001415,2022-10-25,Jawa Barat,Ransomware,Energi,High,9189,180064335960.0,True,64.0,Kominfo
INC-000583,2024-03-02,Nusa Tenggara Timur,Phishing,Transportasi,High,2560,39434982400.0,False,37.0,BSSN
INC-000829,2023-05-26,Banten,Zero-Day Exploit,Energi,Critical,3837,222048763170.0,True,32.0,Kepolisian
INC-001115,2022-08-23,DKI Jakarta,Data Breach,Ritel,High,7468,46980254500.0,True,42.0,Laporan Publik
INC-000960,2022-08-27,Sumatera Utara,SQL Injection,Fintech,Low,97,54681131.0,True,86.0,Laporan Publik
INC-001325,2024-03-20,Kalimantan Barat,Phishing,Perbankan,Medium,262,2292439478.0,True,4.0,Kominfo
INC-000710,2024-01-28,DKI Jakarta,Malware,Asuransi,Medium,625,6070916250.0,True,189.0,Kominfo
INC-001266,2024-11-30,Kepulauan Riau,Social Engineering,Fintech,High,5079,210736445880.0,True,22.0,Kepolisian
INC-001422,2024-02-01,Jawa Timur,Ransomware,Kesehatan,Medium,959,491592990.0,True,6.0,Kepolisian
INC-000350,2024-05-27,Jawa Tengah,Phishing,Asuransi,Medium,897,4639496589.0,True,58.0,Kepolisian
INC-001190,2024-07-30,Banten,Ransomware,Ritel,Medium,93,736991613.0,False,58.0,BSSN
INC-000437,2023-01-03,Jawa Barat,Cryptojacking,Fintech,Medium,343,748272336.0,False,81.0,Laporan Publik
INC-000191,2022-09-07,Jawa Tengah,Cryptojacking,Pemerintahan,High,6012,104270234220.0,True,30.0,Laporan Publik
INC-000987,2023-07-01,Aceh,Credential Stuffing,Kesehatan,Critical,72127,2877472765310.0,True,17.0,Laporan Publik
INC-000789,2022-06-23,Jawa Timur,Social Engineering,Manufaktur,Low,58,461650884.0,True,49.0,Kominfo
INC-000884,2022-10-06,Bali,Man-in-the-Middle,Pendidikan,Low,60,103377840.0,True,4.0,Kepolisian
INC-001097,2022-07-16,Nusa Tenggara Barat,Phishing,Transportasi,Low,69,421198563.0,True,10.0,BSSN
INC-000249,2023-09-19,Sumatera Utara,Phishing,Media,Medium,890,2960362500.0,True,78.0,Kominfo
INC-001078,2024-02-16,Kalimantan Barat,Phishing,Kesehatan,Critical,43722,3503634487920.0,False,19.0,Kominfo
INC-000776,2023-11-18,DKI Jakarta,Zero-Day Exploit,Ritel,Medium,77,37551976.0,True,50.0,BSSN
INC-000854,2022-05-25,Banten,Data Breach,Energi,High,8763,272359735950.0,True,73.0,Kominfo
INC-001447,2023-08-05,DKI Jakarta,Cryptojacking,Pendidikan,Low,6,13680732.0,True,12.0,BSSN
INC-001145,2022-06-09,Jawa Tengah,Malware,Perbankan,High,8557,87581408420.0,False,10.0,Kominfo
INC-000362,2023-11-24,Jawa Barat,Data Breach,Fintech,Critical,28213,700887659360.0,True,104.0,Kominfo
INC-000864,2022-11-24,Sulawesi Tengah,Phishing,Kesehatan,Medium,442,623531168.0,True,3.0,Kepolisian
INC-000596,2024-07-31,Gorontalo,SQL Injection,Pendidikan,Critical,88483,4092874072150.0,True,96.0,BSSN
INC-001334,2022-04-19,Jawa Tengah,Malware,Asuransi,High,1431,63596337435.0,True,12.0,Kepolisian
INC-000831,2021-01-08,Maluku Utara,Phishing,E-Commerce,Medium,962,2298012132.0,False,46.0,Kepolisian
INC-000946,2023-07-10,DKI Jakarta,SQL Injection,Kesehatan,Critical,16150,640700054500.0,False,40.0,Kepolisian
INC-001113,2022-06-30,DI Yogyakarta,Malware,Kesehatan,High,3783,6312408375.0,False,53.0,Kominfo
INC-000488,2024-02-15,Kalimantan Selatan,Ransomware,Telekomunikasi,Critical,20642,,True,12.0,Kepolisian
INC-000683,2022-11-20,DKI Jakarta,Ransomware,Media,Critical,9080,705642030400.0,True,0.0,BSSN
INC-000936,2023-02-24,Kalimantan Utara,Data Breach,Transportasi,Critical,26825,2172025078500.0,True,11.0,Kominfo
INC-001037,2023-03-18,Jawa Barat,Phishing,Pendidikan,Medium,601,1307423814.0,False,50.0,Kominfo
INC-000233,2023-07-22,Banten,Credential Stuffing,Pendidikan,Medium,907,6551987507.0,True,78.0,Laporan Publik
INC-000935,2021-07-11,Jawa Timur,Man-in-the-Middle,Fintech,High,8678,,True,21.0,Kepolisian
INC-001310,2022-01-24,Jawa Tengah,DDoS,Transportasi,Medium,694,5633520016.0,True,0.0,Kominfo
INC-000678,2023-01-02,Aceh,SQL Injection,Transportasi,Medium,437,2037153723.0,True,73.0,Laporan Publik
INC-001156,2023-03-04,Jawa Timur,Man-in-the-Middle,E-Commerce,Medium,424,213506048.0,True,64.0,Kominfo
INC-000685,2022-01-30,DKI Jakarta,DDoS,Pemerintahan,Medium,175,1261388800.0,False,67.0,Kominfo
INC-001179,2022-12-09,Riau,Data Breach,Media,Medium,898,7327479746.0,False,75.0,Laporan Publik
INC-001491,2024-07-24,Maluku Utara,Phishing,Ritel,Medium,768,2487422976.0,True,5.0,Kepolisian
INC-000923,2024-01-21,Banten,DDoS,Media,High,5028,22726434300.0,True,18.0,Laporan Publik
INC-000618,2023-07-16,Jawa Barat,Malware,Telekomunikasi,Medium,615,3979869180.0,False,86.0,Laporan Publik
INC-000930,2022-09-04,DKI Jakarta,Zero-Day Exploit,Transportasi,High,790,36350597850.0,True,4.0,Kepolisian
INC-000754,2022-08-08,Jawa Timur,Ransomware,Pemerintahan,Critical,57888,567902698560.0,False,6.0,BSSN
INC-000335,2023-05-13,Maluku Utara,Business Email Compromise,Fintech,Low,57,118073904.0,False,30.0,Kepolisian
INC-000704,2022-11-06,DKI Jakarta,Website Defacement,Pemerintahan,Medium,662,1451233090.0,False,0.0,BSSN
INC-000466,2022-10-06,DKI Jakarta,Data Breach,E-Commerce,High,1006,27889111650.0,True,46.0,Laporan Publik
INC-000210,2021-01-12,Sulawesi Barat,Man-in-the-Middle,Media,Medium,443,2684480768.0,True,63.0,Kominfo
INC-000850,2023-01-11,Kalimantan Barat,DDoS,Manufaktur,High,5180,203205417100.0,True,159.0,Kominfo
INC-001084,2022-02-05,Jawa Timur,Phishing,Transportasi,High,3663,84695171715.0,False,97.0,Kepolisian
INC-000767,2022-05-03,Jawa Tengah,Man-in-the-Middle,Perbankan,Medium,180,490547340.0,True,58.0,Kominfo
INC-000983,2023-08-17,DKI Jakarta,DDoS,UMKM,Medium,13,52108004.0,False,106.0,Kepolisian
INC-001381,2023-08-02,Jambi,Phishing,UMKM,Medium,592,3660933920.0,True,41.0,Kominfo
INC-000567,2023-04-17,DKI Jakarta,Data Breach,E-Commerce,High,7700,49496447000.0,True,18.0,BSSN
INC-000771,2022-12-22,Banten,DDoS,Fintech,High,771,11037053895.0,True,84.0,Kepolisian
INC-000023,2021-06-29,Jawa Barat,Social Engineering,Ritel,Medium,525,,True,2.0,Kepolisian
INC-000068,2021-03-16,DKI Jakarta,SQL Injection,Transportasi,High,7326,253630698750.0,True,85.0,BSSN
INC-000780,2023-07-29,DKI Jakarta,Malware,E-Commerce,Medium,600,2394015600.0,False,39.0,BSSN
INC-000421,2020-09-05,Jawa Tengah,Man-in-the-Middle,Energi,Low,3,7627101.0,False,237.0,Kominfo
INC-001433,2023-07-08,Lampung,Phishing,Pendidikan,Critical,77452,1501287743920.0,True,129.0,BSSN
INC-001454,2021-08-12,Jambi,Business Email Compromise,UMKM,Medium,648,402613416.0,True,12.0,Laporan Publik
INC-001405,2022-01-17,Jawa Timur,Phishing,Manufaktur,Medium,583,400463283.0,True,10.0,Kepolisian
INC-001481,2021-10-18,Jawa Timur,Phishing,Energi,Critical,73908,1087365537360.0,False,42.0,Kominfo
INC-001130,2022-02-21,DKI Jakarta,Phishing,Asuransi,Medium,104,226879120.0,True,58.0,BSSN
INC-001441,2022-01-24,DKI Jakarta,Cryptojacking,Pemerintahan,Medium,899,8889348859.0,True,100.0,BSSN
INC-001018,2022-07-26,Jawa Timur,SQL Injection,UMKM,High,2808,133095381120.0,False,5.0,Kominfo
INC-000306,2023-10-31,DKI Jakarta,Phishing,Energi,Medium,110,491617060.0,True,56.0,Kepolisian
INC-000547,2023-08-30,Kalimantan Tengah,Data Breach,E-Commerce,High,2435,100138120975.0,True,16.0,Kepolisian
INC-001413,2022-09-08,Jawa Tengah,Malware,UMKM,High,5744,106705799760.0,True,71.0,Kominfo
INC-000277,2023-10-22,DKI Jakarta,Ransomware,Pemerintahan,Critical,64294,1058637357580.0,True,124.0,Laporan Publik
INC-000532,2024-06-08,Sumatera Utara,Ransomware,Fintech,Critical,62509,5435929536150.0,True,9.0,Kominfo
INC-000622,2022-05-22,DKI Jakarta,Malware,Manufaktur,Low,73,451794080.0,False,5.0,Kepolisian
INC-001234,2020-11-02,Maluku,DDoS,Telekomunikasi,High,1673,78496540990.0,True,103.0,Laporan Publik
INC-000138,2020-07-03,Kalimantan Barat,Malware,Kesehatan,High,2230,96827001400.0,False,8.0,Kepolisian
INC-000869,2023-11-17,DKI Jakarta,Malware,Transportasi,Low,96,686264256.0,True,6.0,BSSN
INC-001091,2023-08-09,Bengkulu,Social Engineering,Pemerintahan,Medium,621,1513438479.0,False,34.0,Kepolisian
INC-001211,2022-04-26,DKI Jakarta,Phishing,Fintech,Medium,512,1242958848.0,True,43.0,Kominfo
INC-000845,2022-01-17,Papua Barat,Data Breach,Perbankan,Critical,12036,1087449109560.0,True,59.0,BSSN
INC-001202,2021-06-18,Jawa Barat,Malware,Telekomunikasi,Medium,575,4832835900.0,False,,Kominfo
INC-001013,2022-12-06,Banten,Cryptojacking,Kesehatan,Medium,857,827128408.0,True,16.0,Kominfo
INC-001186,2021-07-25,DKI Jakarta,Business Email Compromise,Fintech,Low,90,307605330.0,True,215.0,Kominfo
